First Section Series Number,Second Section Series Number,Last Section Series Number,Section Serial Number,Full Section Designation,Cut from Universal Beams,Cut from Universal Columns,Mass Per Metre (kg/m),Leg Length [h] (mm),Depth of Section [h] (mm),Width of Section [b] (mm),Leg Thickness [t] (mm),Web Thickness [tw] (mm),Flange Thickness [tf] (mm),Root Radius [r1] (mm),Toe Radius [r2] (mm),Depth between Fillets [d] (mm),Ratio for local Buckling [d/t],Ratio for Local Web Buckling [cw/tw] (mm),Ratio for Local Flange Buckling [cf/tf] (mm),Shear Centre from Web Centreline [e0] (cm),Centre of Gravity X-direction (cm),Centre of Gravity y-direction (cm),End Clearance [C] (mm),Dimension for Detailing Notch [N] (mm),Dimension for Detailing Notch [n] (mm),Surface Area per Metre (m2),Surface Area per Tonne (m2),Second Moment of Area yy axis Major [cm4],Second Moment of Area zz axis Minor [cm4],Second Moment of Area uu axis  [cm4],Second Moment of Area vv axis Minor [cm4],Radius of Gyration yy axis Major [cm],Radius of Gyration zz axis Minor [cm],Radius of Gyration uu axis Major [cm],Radius of Gyration vv axis Minor [cm],Elastic Modulus yy axis Major [cm3],Elastic Modulus zz axis Minor [cm3],Elastic Modulus Flange yy axis Major [cm3],Elastic Modulus Toe yy axis Major [cm3],Elastic Modulus Toe zz axis Minor [cm3],Plastic Modulus yy axis Major [cm3],Plastic Modulus zz axis Minor [cm3],Angle Axis yy to Axis uu Tanα,Buckling Parameter (U),Torsional Index (X),Warping Constant (Iw) [dm6],Warping Constant (Iw) [cm6],Torsional Constant (IT) [cm4],Torsional Constant (Wt) [cm3],Equivalent Slenderness Coefficient (ϕa),Equivalent Slenderness Coefficient Min.  (ϕa),Equivalent Slenderness Coefficient Max.  (ϕa),Mono-symmetry Index (ψa),Mono-symmetry Index (ψ),Area of Section [cm2]
250,150,14.2,250 x 150,250 x 150 x 14.2,N/A,N/A,81.1,N/A,250,150,N/A,14.2,14.2,N/A,N/A,N/A,N/A,14.6,7.56,N/A,N/A,N/A,N/A,N/A,N/A,0.763,9.41,8140,3580,N/A,N/A,8.87,5.88,N/A,N/A,651,477,N/A,N/A,N/A,823,570,N/A,N/A,N/A,N/A,N/A,8100,784,N/A,N/A,N/A,N/A,N/A,103
250,150,16.0,250 x 150,250 x 150 x 16.0,N/A,N/A,90.3,N/A,250,150,N/A,16.0,16.0,N/A,N/A,N/A,N/A,12.6,6.38,N/A,N/A,N/A,N/A,N/A,N/A,0.759,8.41,8880,3870,N/A,N/A,8.79,5.80,N/A,N/A,710,516,N/A,N/A,N/A,906,625,N/A,N/A,N/A,N/A,N/A,8870,849,N/A,N/A,N/A,N/A,N/A,115
260,140,5.0,260 x 140,260 x 140 x 5.0,N/A,N/A,30.4,N/A,260,140,N/A,5.0,5.0,N/A,N/A,N/A,N/A,49.0,25.0,N/A,N/A,N/A,N/A,N/A,N/A,0.787,25.9,3530,1350,N/A,N/A,9.55,5.91,N/A,N/A,272,193,N/A,N/A,N/A,331,216,N/A,N/A,N/A,N/A,N/A,3080,326,N/A,N/A,N/A,N/A,N/A,38.7
260,140,5.6,260 x 140,260 x 140 x 5.6,N/A,N/A,33.9,N/A,260,140,N/A,5.6,5.6,N/A,N/A,N/A,N/A,43.4,22.0,N/A,N/A,N/A,N/A,N/A,N/A,0.786,23.2,3920,1500,N/A,N/A,9.52,5.89,N/A,N/A,301,214,N/A,N/A,N/A,368,240,N/A,N/A,N/A,N/A,N/A,3420,360,N/A,N/A,N/A,N/A,N/A,43.2
260,140,6.3,260 x 140,260 x 140 x 6.3,N/A,N/A,38.0,N/A,260,140,N/A,6.3,6.3,N/A,N/A,N/A,N/A,38.3,19.2,N/A,N/A,N/A,N/A,N/A,N/A,0.784,20.6,4360,1660,N/A,N/A,9.49,5.86,N/A,N/A,335,237,N/A,N/A,N/A,411,267,N/A,N/A,N/A,N/A,N/A,3800,399,N/A,N/A,N/A,N/A,N/A,48.4
260,140,7.1,260 x 140,260 x 140 x 7.1,N/A,N/A,42.6,N/A,260,140,N/A,7.1,7.1,N/A,N/A,N/A,N/A,33.6,16.7,N/A,N/A,N/A,N/A,N/A,N/A,0.782,18.4,4840,1840,N/A,N/A,9.45,5.82,N/A,N/A,372,263,N/A,N/A,N/A,459,298,N/A,N/A,N/A,N/A,N/A,4230,442,N/A,N/A,N/A,N/A,N/A,54.2
260,140,8.0,260 x 140,260 x 140 x 8.0,N/A,N/A,47.7,N/A,260,140,N/A,8.0,8.0,N/A,N/A,N/A,N/A,29.5,14.5,N/A,N/A,N/A,N/A,N/A,N/A,0.779,16.3,5370,2030,N/A,N/A,9.40,5.78,N/A,N/A,413,290,N/A,N/A,N/A,511,331,N/A,N/A,N/A,N/A,N/A,4700,488,N/A,N/A,N/A,N/A,N/A,60.8
260,140,8.8,260 x 140,260 x 140 x 8.8,N/A,N/A,52.2,N/A,260,140,N/A,8.8,8.8,N/A,N/A,N/A,N/A,26.5,12.9,N/A,N/A,N/A,N/A,N/A,N/A,0.777,14.9,5830,2200,N/A,N/A,9.37,5.75,N/A,N/A,449,314,N/A,N/A,N/A,557,360,N/A,N/A,N/A,N/A,N/A,5110,527,N/A,N/A,N/A,N/A,N/A,66.5
260,140,10.0,260 x 140,260 x 140 x 10.0,N/A,N/A,58.8,N/A,260,140,N/A,10.0,10.0,N/A,N/A,N/A,N/A,23.0,11.0,N/A,N/A,N/A,N/A,N/A,N/A,0.774,13.2,6490,2430,N/A,N/A,9.31,5.70,N/A,N/A,499,347,N/A,N/A,N/A,624,402,N/A,N/A,N/A,N/A,N/A,5700,584,N/A,N/A,N/A,N/A,N/A,74.9
260,140,11.0,260 x 140,260 x 140 x 11.0,N/A,N/A,64.3,N/A,260,140,N/A,11.0,11.0,N/A,N/A,N/A,N/A,20.6,9.73,N/A,N/A,N/A,N/A,N/A,N/A,0.772,12.0,7020,2620,N/A,N/A,9.26,5.65,N/A,N/A,540,374,N/A,N/A,N/A,678,436,N/A,N/A,N/A,N/A,N/A,6170,628,N/A,N/A,N/A,N/A,N/A,81.9
260,140,12.5,260 x 140,260 x 140 x 12.5,N/A,N/A,72.3,N/A,260,140,N/A,12.5,12.5,N/A,N/A,N/A,N/A,17.8,8.20,N/A,N/A,N/A,N/A,N/A,N/A,0.768,10.6,7770,2880,N/A,N/A,9.18,5.59,N/A,N/A,597,411,N/A,N/A,N/A,756,485,N/A,N/A,N/A,N/A,N/A,6840,690,N/A,N/A,N/A,N/A,N/A,92.1
260,140,14.2,260 x 140,260 x 140 x 14.2,N/A,N/A,81.1,N/A,260,140,N/A,14.2,14.2,N/A,N/A,N/A,N/A,15.3,6.86,N/A,N/A,N/A,N/A,N/A,N/A,0.763,9.41,8560,3140,N/A,N/A,9.10,5.52,N/A,N/A,658,449,N/A,N/A,N/A,840,537,N/A,N/A,N/A,N/A,N/A,7560,754,N/A,N/A,N/A,N/A,N/A,103
260,140,16.0,260 x 140,260 x 140 x 16.0,N/A,N/A,90.3,N/A,260,140,N/A,16.0,16.0,N/A,N/A,N/A,N/A,13.3,5.75,N/A,N/A,N/A,N/A,N/A,N/A,0.759,8.41,9340,3400,N/A,N/A,9.01,5.44,N/A,N/A,718,486,N/A,N/A,N/A,925,588,N/A,N/A,N/A,N/A,N/A,8260,815,N/A,N/A,N/A,N/A,N/A,115
260,180,8.0,260 x 180,260 x 180 x 8.0,N/A,N/A,52.7,N/A,260,180,N/A,8.0,8.0,N/A,N/A,N/A,N/A,29.5,19.5,N/A,N/A,N/A,N/A,N/A,N/A,0.859,16.3,6390,3610,N/A,N/A,9.75,7.33,N/A,N/A,492,401,N/A,N/A,N/A,592,459,N/A,N/A,N/A,N/A,N/A,7220,644,N/A,N/A,N/A,N/A,N/A,67.2
260,180,8.8,260 x 180,260 x 180 x 8.8,N/A,N/A,57.7,N/A,260,180,N/A,8.8,8.8,N/A,N/A,N/A,N/A,26.5,17.5,N/A,N/A,N/A,N/A,N/A,N/A,0.857,14.9,6940,3910,N/A,N/A,9.72,7.30,N/A,N/A,534,435,N/A,N/A,N/A,645,500,N/A,N/A,N/A,N/A,N/A,7860,698,N/A,N/A,N/A,N/A,N/A,73.5
260,180,10.0,260 x 180,260 x 180 x 10.0,N/A,N/A,65.1,N/A,260,180,N/A,10.0,10.0,N/A,N/A,N/A,N/A,23.0,15.0,N/A,N/A,N/A,N/A,N/A,N/A,0.854,13.1,7740,4350,N/A,N/A,9.66,7.24,N/A,N/A,595,483,N/A,N/A,N/A,724,560,N/A,N/A,N/A,N/A,N/A,8800,775,N/A,N/A,N/A,N/A,N/A,82.9
260,180,11.0,260 x 180,260 x 180 x 11.0,N/A,N/A,71.2,N/A,260,180,N/A,11.0,11.0,N/A,N/A,N/A,N/A,20.6,13.4,N/A,N/A,N/A,N/A,N/A,N/A,0.852,12.0,8380,4700,N/A,N/A,9.62,7.20,N/A,N/A,645,522,N/A,N/A,N/A,787,608,N/A,N/A,N/A,N/A,N/A,9550,837,N/A,N/A,N/A,N/A,N/A,90.7
260,180,12.5,260 x 180,260 x 180 x 12.5,N/A,N/A,80.1,N/A,260,180,N/A,12.5,12.5,N/A,N/A,N/A,N/A,17.8,11.4,N/A,N/A,N/A,N/A,N/A,N/A,0.848,10.6,9300,5200,N/A,N/A,9.54,7.13,N/A,N/A,715,577,N/A,N/A,N/A,879,679,N/A,N/A,N/A,N/A,N/A,10600,924,N/A,N/A,N/A,N/A,N/A,102
260,180,14.2,260 x 180,260 x 180 x 14.2,N/A,N/A,90.1,N/A,260,180,N/A,14.2,14.2,N/A,N/A,N/A,N/A,15.3,9.68,N/A,N/A,N/A,N/A,N/A,N/A,0.843,9.36,10300,5720,N/A,N/A,9.46,7.06,N/A,N/A,791,635,N/A,N/A,N/A,980,755,N/A,N/A,N/A,N/A,N/A,11800,1020,N/A,N/A,N/A,N/A,N/A,115
260,180,16.0,260 x 180,260 x 180 x 16.0,N/A,N/A,100,N/A,260,180,N/A,16.0,16.0,N/A,N/A,N/A,N/A,13.3,8.25,N/A,N/A,N/A,N/A,N/A,N/A,0.839,8.39,11200,6230,N/A,N/A,9.38,6.98,N/A,N/A,865,692,N/A,N/A,N/A,1080,831,N/A,N/A,N/A,N/A,N/A,13000,1110,N/A,N/A,N/A,N/A,N/A,128
300,100,5.0,300 x 100,300 x 100 x 5.0,N/A,N/A,30.4,N/A,300,100,N/A,5.0,5.0,N/A,N/A,N/A,N/A,57.0,17.0,N/A,N/A,N/A,N/A,N/A,N/A,0.787,25.9,4150,731,N/A,N/A,10.3,4.34,N/A,N/A,276,146,N/A,N/A,N/A,354,161,N/A,N/A,N/A,N/A,N/A,2040,262,N/A,N/A,N/A,N/A,N/A,38.7
300,100,5.6,300 x 100,300 x 100 x 5.6,N/A,N/A,33.9,N/A,300,100,N/A,5.6,5.6,N/A,N/A,N/A,N/A,50.6,14.9,N/A,N/A,N/A,N/A,N/A,N/A,0.786,23.2,4600,806,N/A,N/A,10.3,4.32,N/A,N/A,307,161,N/A,N/A,N/A,393,179,N/A,N/A,N/A,N/A,N/A,2260,289,N/A,N/A,N/A,N/A,N/A,43.2
300,100,6.3,300 x 100,300 x 100 x 6.3,N/A,N/A,38.0,N/A,300,100,N/A,6.3,6.3,N/A,N/A,N/A,N/A,44.6,12.9,N/A,N/A,N/A,N/A,N/A,N/A,0.784,20.6,5110,890,N/A,N/A,10.3,4.29,N/A,N/A,341,178,N/A,N/A,N/A,439,199,N/A,N/A,N/A,N/A,N/A,2500,319,N/A,N/A,N/A,N/A,N/A,48.4
300,100,7.1,300 x 100,300 x 100 x 7.1,N/A,N/A,42.6,N/A,300,100,N/A,7.1,7.1,N/A,N/A,N/A,N/A,39.3,11.1,N/A,N/A,N/A,N/A,N/A,N/A,0.782,18.4,5680,981,N/A,N/A,10.2,4.25,N/A,N/A,379,196,N/A,N/A,N/A,490,221,N/A,N/A,N/A,N/A,N/A,2780,352,N/A,N/A,N/A,N/A,N/A,54.2
300,100,8.0,300 x 100,300 x 100 x 8.0,N/A,N/A,47.7,N/A,300,100,N/A,8.0,8.0,N/A,N/A,N/A,N/A,34.5,9.50,N/A,N/A,N/A,N/A,N/A,N/A,0.779,16.3,6300,1080,N/A,N/A,10.2,4.21,N/A,N/A,420,216,N/A,N/A,N/A,546,245,N/A,N/A,N/A,N/A,N/A,3070,387,N/A,N/A,N/A,N/A,N/A,60.8
300,100,8.8,300 x 100,300 x 100 x 8.8,N/A,N/A,52.2,N/A,300,100,N/A,8.8,8.8,N/A,N/A,N/A,N/A,31.1,8.36,N/A,N/A,N/A,N/A,N/A,N/A,0.777,14.9,6840,1160,N/A,N/A,10.1,4.18,N/A,N/A,456,232,N/A,N/A,N/A,594,266,N/A,N/A,N/A,N/A,N/A,3320,416,N/A,N/A,N/A,N/A,N/A,66.5
300,100,10.0,300 x 100,300 x 100 x 10.0,N/A,N/A,58.8,N/A,300,100,N/A,10.0,10.0,N/A,N/A,N/A,N/A,27.0,7.00,N/A,N/A,N/A,N/A,N/A,N/A,0.774,13.2,7610,1280,N/A,N/A,10.1,4.13,N/A,N/A,508,255,N/A,N/A,N/A,666,296,N/A,N/A,N/A,N/A,N/A,3680,458,N/A,N/A,N/A,N/A,N/A,74.9
300,100,11.0,300 x 100,300 x 100 x 11.0,N/A,N/A,64.3,N/A,300,100,N/A,11.0,11.0,N/A,N/A,N/A,N/A,24.3,6.09,N/A,N/A,N/A,N/A,N/A,N/A,0.772,12.0,8230,1360,N/A,N/A,10.0,4.08,N/A,N/A,549,273,N/A,N/A,N/A,723,320,N/A,N/A,N/A,N/A,N/A,3960,490,N/A,N/A,N/A,N/A,N/A,81.9
300,100,12.5,300 x 100,300 x 100 x 12.5,N/A,N/A,72.3,N/A,300,100,N/A,12.5,12.5,N/A,N/A,N/A,N/A,21.0,5.00,N/A,N/A,N/A,N/A,N/A,N/A,0.768,10.6,9100,1490,N/A,N/A,9.94,4.02,N/A,N/A,607,297,N/A,N/A,N/A,806,354,N/A,N/A,N/A,N/A,N/A,4350,534,N/A,N/A,N/A,N/A,N/A,92.1
300,100,14.2,300 x 100,300 x 100 x 14.2,N/A,N/A,81.1,N/A,300,100,N/A,14.2,14.2,N/A,N/A,N/A,N/A,18.1,4.04,N/A,N/A,N/A,N/A,N/A,N/A,0.763,9.41,10000,1610,N/A,N/A,9.85,3.94,N/A,N/A,669,321,N/A,N/A,N/A,896,390,N/A,N/A,N/A,N/A,N/A,4760,578,N/A,N/A,N/A,N/A,N/A,103
300,100,16.0,300 x 100,300 x 100 x 16.0,N/A,N/A,90.3,N/A,300,100,N/A,16.0,16.0,N/A,N/A,N/A,N/A,15.8,3.25,N/A,N/A,N/A,N/A,N/A,N/A,0.759,8.41,10900,1720,N/A,N/A,9.75,3.87,N/A,N/A,729,344,N/A,N/A,N/A,986,425,N/A,N/A,N/A,N/A,N/A,5140,619,N/A,N/A,N/A,N/A,N/A,115
300,200,5.0,300 x 200,300 x 200 x 5.0,N/A,N/A,38.3,N/A,300,200,N/A,5.0,5.0,N/A,N/A,N/A,N/A,57.0,37.0,N/A,N/A,N/A,N/A,N/A,N/A,0.987,25.8,6320,3400,N/A,N/A,11.4,8.35,N/A,N/A,421,340,N/A,N/A,N/A,501,380,N/A,N/A,N/A,N/A,N/A,6820,552,N/A,N/A,N/A,N/A,N/A,48.7
300,200,5.6,300 x 200,300 x 200 x 5.6,N/A,N/A,42.7,N/A,300,200,N/A,5.6,5.6,N/A,N/A,N/A,N/A,50.6,32.7,N/A,N/A,N/A,N/A,N/A,N/A,0.986,23.1,7020,3770,N/A,N/A,11.4,8.32,N/A,N/A,468,377,N/A,N/A,N/A,558,423,N/A,N/A,N/A,N/A,N/A,7590,612,N/A,N/A,N/A,N/A,N/A,54.4
300,200,6.3,300 x 200,300 x 200 x 6.3,N/A,N/A,47.9,N/A,300,200,N/A,6.3,6.3,N/A,N/A,N/A,N/A,44.6,28.7,N/A,N/A,N/A,N/A,N/A,N/A,0.984,20.5,7830,4190,N/A,N/A,11.3,8.29,N/A,N/A,522,419,N/A,N/A,N/A,624,472,N/A,N/A,N/A,N/A,N/A,8480,681,N/A,N/A,N/A,N/A,N/A,61.0
300,200,7.1,300 x 200,300 x 200 x 7.1,N/A,N/A,53.7,N/A,300,200,N/A,7.1,7.1,N/A,N/A,N/A,N/A,39.3,25.2,N/A,N/A,N/A,N/A,N/A,N/A,0.982,18.3,8730,4670,N/A,N/A,11.3,8.26,N/A,N/A,582,467,N/A,N/A,N/A,698,528,N/A,N/A,N/A,N/A,N/A,9470,757,N/A,N/A,N/A,N/A,N/A,68.4
300,200,8.0,300 x 200,300 x 200 x 8.0,N/A,N/A,60.3,N/A,300,200,N/A,8.0,8.0,N/A,N/A,N/A,N/A,34.5,22.0,N/A,N/A,N/A,N/A,N/A,N/A,0.979,16.2,9720,5180,N/A,N/A,11.3,8.22,N/A,N/A,648,518,N/A,N/A,N/A,779,589,N/A,N/A,N/A,N/A,N/A,10600,840,N/A,N/A,N/A,N/A,N/A,76.8
300,200,8.8,300 x 200,300 x 200 x 8.8,N/A,N/A,66.0,N/A,300,200,N/A,8.8,8.8,N/A,N/A,N/A,N/A,31.1,19.7,N/A,N/A,N/A,N/A,N/A,N/A,0.977,14.8,10600,5630,N/A,N/A,11.2,8.18,N/A,N/A,705,563,N/A,N/A,N/A,851,643,N/A,N/A,N/A,N/A,N/A,11500,912,N/A,N/A,N/A,N/A,N/A,84.1
300,200,10.0,300 x 200,300 x 200 x 10.0,N/A,N/A,74.5,N/A,300,200,N/A,10.0,10.0,N/A,N/A,N/A,N/A,27.0,17.0,N/A,N/A,N/A,N/A,N/A,N/A,0.974,13.1,11800,6280,N/A,N/A,11.2,8.13,N/A,N/A,788,628,N/A,N/A,N/A,956,721,N/A,N/A,N/A,N/A,N/A,12900,1020,N/A,N/A,N/A,N/A,N/A,94.9
300,200,11.0,300 x 200,300 x 200 x 11.0,N/A,N/A,81.5,N/A,300,200,N/A,11.0,11.0,N/A,N/A,N/A,N/A,24.3,15.2,N/A,N/A,N/A,N/A,N/A,N/A,0.972,11.9,12800,6800,N/A,N/A,11.1,8.09,N/A,N/A,855,680,N/A,N/A,N/A,1040,784,N/A,N/A,N/A,N/A,N/A,14000,1100,N/A,N/A,N/A,N/A,N/A,104
300,200,12.5,300 x 200,300 x 200 x 12.5,N/A,N/A,91.9,N/A,300,200,N/A,12.5,12.5,N/A,N/A,N/A,N/A,21.0,13.0,N/A,N/A,N/A,N/A,N/A,N/A,0.968,10.5,14300,7540,N/A,N/A,11.0,8.02,N/A,N/A,952,754,N/A,N/A,N/A,1160,877,N/A,N/A,N/A,N/A,N/A,15700,1220,N/A,N/A,N/A,N/A,N/A,117
300,200,14.2,300 x 200,300 x 200 x 14.2,N/A,N/A,103,N/A,300,200,N/A,14.2,14.2,N/A,N/A,N/A,N/A,18.1,11.1,N/A,N/A,N/A,N/A,N/A,N/A,0.963,9.35,15800,8330,N/A,N/A,11.0,7.95,N/A,N/A,1060,833,N/A,N/A,N/A,1300,978,N/A,N/A,N/A,N/A,N/A,17500,1340,N/A,N/A,N/A,N/A,N/A,132
300,200,16.0,300 x 200,300 x 200 x 16.0,N/A,N/A,115,N/A,300,200,N/A,16.0,16.0,N/A,N/A,N/A,N/A,15.8,9.50,N/A,N/A,N/A,N/A,N/A,N/A,0.959,8.34,17400,9110,N/A,N/A,10.9,7.87,N/A,N/A,1160,911,N/A,N/A,N/A,1440,1080,N/A,N/A,N/A,N/A,N/A,19300,1470,N/A,N/A,N/A,N/A,N/A,147
300,250,6.3,300 x 250,300 x 250 x 6.3,N/A,N/A,52.8,N/A,300,250,N/A,6.3,6.3,N/A,N/A,N/A,N/A,44.6,36.7,N/A,N/A,N/A,N/A,N/A,N/A,1.08,20.5,9190,6950,N/A,N/A,11.7,10.2,N/A,N/A,613,556,N/A,N/A,N/A,716,633,N/A,N/A,N/A,N/A,N/A,12200,862,N/A,N/A,N/A,N/A,N/A,67.3
300,250,7.1,300 x 250,300 x 250 x 7.1,N/A,N/A,59.3,N/A,300,250,N/A,7.1,7.1,N/A,N/A,N/A,N/A,39.3,32.2,N/A,N/A,N/A,N/A,N/A,N/A,1.08,18.2,10300,7750,N/A,N/A,11.6,10.1,N/A,N/A,683,620,N/A,N/A,N/A,802,708,N/A,N/A,N/A,N/A,N/A,13600,960,N/A,N/A,N/A,N/A,N/A,75.5
300,250,8.0,300 x 250,300 x 250 x 8.0,N/A,N/A,66.5,N/A,300,250,N/A,8.0,8.0,N/A,N/A,N/A,N/A,34.5,28.3,N/A,N/A,N/A,N/A,N/A,N/A,1.08,16.2,11400,8630,N/A,N/A,11.6,10.1,N/A,N/A,761,690,N/A,N/A,N/A,896,791,N/A,N/A,N/A,N/A,N/A,15200,1070,N/A,N/A,N/A,N/A,N/A,84.8
